3987.69999999997,0
3987.79999999997,0
3987.89999999997,0
3987.99999999997,0
3988.09999999997,0
3988.19999999997,0
3988.29999999997,0
3988.39999999997,0
3988.49999999997,0
3988.59999999997,0
3988.69999999997,0
3988.79999999997,0
3988.89999999997,0
3988.99999999997,0
3989.09999999997,0
3989.19999999997,0
3989.29999999997,0
3989.39999999997,0
3989.49999999997,0
3989.59999999997,0
3989.69999999997,0
3989.79999999997,0
3989.89999999997,0
3989.99999999997,0
