session,clip,area,,count,,aligned,
,,precision,recall,precision,recall,precision,recall
interview_level3_headturn,1,1.0,1.0,0.0,0.0,1.0,1.0
interview_level3_headturn,2,0.881331403762663,1.0,1.0,1.0,0.881331403762663,1.0
interview_level3_headturn,3,0.901799810546255,1.0,1.0,0.5,0.901799810546255,1.0
interview_level3_headturn,4,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_headturn,5,1.0,0.0,0.0,0.0,1.0,0.0
interview_level3_headturn,overall,3.87843511450381,0.247274541295566,0.333333333333333,0.222222222222222,3.87843511450381,0.247274541295566
interview_cropped_smile,0,0.0,1.0,0.0,0.0,0.0,1.0
interview_cropped_smile,1,1.0,0.515942028985507,0.5,1.0,1.0,0.515942028985507
interview_cropped_smile,2,1.0,0.0,0.0,0.0,1.0,0.0
interview_cropped_smile,3,0.998990408884402,0.434372256365233,1.0,1.0,1.0,0.434811237928007
interview_cropped_smile,4,1.0,0.477035100821509,0.5,1.0,1.0,0.477035100821509
interview_cropped_smile,5,1.0,1.0,0.0,0.0,1.0,1.0
interview_cropped_smile,overall,3.18257865066376,0.263347177079571,0.555555555555556,0.714285714285714,3.18257865066376,0.263347177079571
